Username,AverageAnnotation,ProfileInfo
Sydni_Briana,0.6461538461538462,"['description: jersey\xe2\x80\xa2 care free black girl \xe2\x80\xa2 tt\xe2\x9d\xa4\xef\xb8\x8f\n', 'followers: 1132\n', 'following: 818\n', 'total tweet number: 27764\n', 'created_at: Thu Dec 15 22:44:14 +0000 2011\n', 'favorites_count: 6564\n', 'listed_count: 4\n']"
umarzada01,1.178082191780822,"['description: bhai kuch hai e ni Bio mein :3 ... #paGal\n', 'followers: 49\n', 'following: 313\n', 'total tweet number: 648\n', 'created_at: Sat Nov 15 10:53:54 +0000 2014\n', 'favorites_count: 596\n', 'listed_count: 0\n']"
rachaellock,0.38235294117647056,"['description: Studying Dance and English Literature at Bath Spa University.\n', 'followers: 336\n', 'following: 410\n', 'total tweet number: 4737\n', 'created_at: Mon Jan 18 17:13:06 +0000 2010\n', 'favorites_count: 2008\n', 'listed_count: 2\n']"
PrincessXMalik,0.35135135135135137,"['description: Niall Horan saved my life\xe2\x9d\xa4 Zayn and Niall are my parents\xe2\x9d\xa4 Josh Devine is my boo\xe2\x9d\xa4   10th June 2015 was best day of my life!!! @5ForeverUnicorn is THE AWESOME ONE\n', 'followers: 2872\n', 'following: 2690\n', 'total tweet number: 15424\n', 'created_at: Sun Mar 22 17:25:13 +0000 2015\n', 'favorites_count: 17950\n', 'listed_count: 5\n']"
BrennaLarks,0.5633802816901409,"['description: call me chan // kawaii cat // life is rad and at times sad // sleepy eyes & boney knees // niner empire - sf giants. IG- @smitttenkittten_ #JUSTLOVE #TSUNAMIMOB\n', 'followers: 2379\n', 'following: 1732\n', 'total tweet number: 43172\n', 'created_at: Wed Oct 12 06:07:01 +0000 2011\n', 'favorites_count: 29190\n', 'listed_count: 3\n']"
FooledBySecrecy,0.027777777777777776,"['description: frightened inmate #2  #ShowbizForLondon #ShowbizFor2016 pls @muse\n', 'followers: 155\n', 'following: 213\n', 'total tweet number: 23183\n', 'created_at: Mon Jun 02 14:15:21 +0000 2008\n', 'favorites_count: 2803\n', 'listed_count: 8\n']"
queenbdot_,0.04054054054054054,"['description: \n', 'followers: 256\n', 'following: 306\n', 'total tweet number: 5611\n', 'created_at: Sun Aug 01 23:49:13 +0000 2010\n', 'favorites_count: 1598\n', 'listed_count: 0\n']"
ShreveB,0.8285714285714286,"['description: always take the high road\n', 'followers: 830\n', 'following: 716\n', 'total tweet number: 4930\n', 'created_at: Wed Aug 31 14:54:03 +0000 2011\n', 'favorites_count: 3040\n', 'listed_count: 1\n']"
carolin3ngo,-0.12307692307692308,"['description: \n', 'followers: 319\n', 'following: 124\n', 'total tweet number: 25304\n', 'created_at: Sat Apr 25 03:44:46 +0000 2009\n', 'favorites_count: 3433\n', 'listed_count: 2\n']"
silverfuckr,0.3194444444444444,"[""description: hey it's Free and i'm just savin this @\n"", 'followers: 0\n', 'following: 0\n', 'total tweet number: 0\n', 'created_at: Thu Aug 20 18:25:49 +0000 2015\n', 'favorites_count: 0\n', 'listed_count: 0\n']"
realdanascully,-0.10144927536231885,"['description: 0/5 of one direction (shit here is untagged please unfollow if i am making things worse for you in any any way)\n', 'followers: 11\n', 'following: 10\n', 'total tweet number: 4701\n', 'created_at: Tue Mar 31 21:50:16 +0000 2015\n', 'favorites_count: 299\n', 'listed_count: 0\n']"
Elliecoll,0.3620689655172414,"['description: Professional cactus owner. Semi-professional ghost hunter. Jazzy kimono enthusiast.\n', 'followers: 274\n', 'following: 136\n', 'total tweet number: 5469\n', 'created_at: Sun Apr 05 16:52:19 +0000 2009\n', 'favorites_count: 1720\n', 'listed_count: 0\n']"
itiddly,-0.1095890410958904,"['description: Durable Disciplined Proactive Labour supporter  Man & Boy 41 years + I hate all lying corrupt maggots Given to tribal politics on occasion based on what I see,\n', 'followers: 9011\n', 'following: 9038\n', 'total tweet number: 116606\n', 'created_at: Wed Feb 25 13:02:56 +0000 2009\n', 'favorites_count: 1349\n', 'listed_count: 79\n']"
paulreilly112,-0.15714285714285714,"['description: 19, Studying BA (Hons) in MT, kick yer height!!\n', 'followers: 523\n', 'following: 343\n', 'total tweet number: 3739\n', 'created_at: Thu Aug 01 17:45:27 +0000 2013\n', 'favorites_count: 3233\n', 'listed_count: 0\n']"
Brit_Mathews,1.046875,"['description: UOttawa student, proud M\xc3\xa9tis, feminist, nature lover, Cochranite/Albertan. Not in that order. Opinions are my own.\n', 'followers: 55\n', 'following: 139\n', 'total tweet number: 135\n', 'created_at: Fri Apr 03 07:32:44 +0000 2015\n', 'favorites_count: 69\n', 'listed_count: 0\n']"
mambolica,0.8103448275862069,"['description: Cat-owning, shoe-loving, social historian, museum curator & advocate, nerdy, gamer, baseball fan, Muppet-lover, full of awesome.  Opinions are my own.\n', 'followers: 470\n', 'following: 527\n', 'total tweet number: 6888\n', 'created_at: Fri Jun 12 20:03:14 +0000 2009\n', 'favorites_count: 1966\n', 'listed_count: 29\n']"
charitybuzzing,0.7611940298507462,"['description: The Buzz On All Matters Nonprofit and Charity. @Shop4Charities, a Unique Way to Give, by Shopping. #4Charity #Charity #Charities #Nonprofit #Nonprofits\n', 'followers: 643\n', 'following: 1808\n', 'total tweet number: 26492\n', 'created_at: Mon May 21 03:44:45 +0000 2012\n', 'favorites_count: 0\n', 'listed_count: 409\n']"
_kialynn,0.5263157894736842,"['description: Graduate Student. Educator. Im fabulous.\n', 'followers: 80\n', 'following: 79\n', 'total tweet number: 2001\n', 'created_at: Sat Mar 30 02:21:52 +0000 2013\n', 'favorites_count: 402\n', 'listed_count: 0\n']"
zaynxrilly,0.5507246376811594,"[""description: Once you stop dreaming , you've lost.\n"", 'followers: 1140\n', 'following: 523\n', 'total tweet number: 8263\n', 'created_at: Sun Apr 27 06:56:53 +0000 2014\n', 'favorites_count: 8650\n', 'listed_count: 6\n']"
3cambrai,-0.20588235294117646,"['description: \n', 'followers: 10\n', 'following: 152\n', 'total tweet number: 814\n', 'created_at: Sat May 21 06:54:50 +0000 2011\n', 'favorites_count: 97\n', 'listed_count: 0\n']"
maaaaamro,0.18055555555555555,"['description: Iska ng Haynayan mula sa UP Manila. Minsan duwag, madalas arogante, bastos, at walang modo. Nakaasa sa tax. Frustrated writer. Fan girl.\n', 'followers: 1165\n', 'following: 403\n', 'total tweet number: 19379\n', 'created_at: Mon Sep 13 13:01:03 +0000 2010\n', 'favorites_count: 8695\n', 'listed_count: 5\n']"
TaylorLBSanders,-0.2571428571428571,"['description: her attitude savage but her heart is gold \xe2\x9c\xa8 MARK COLLIGON \xe2\x9d\xa4\xef\xb8\x8f\n', 'followers: 1092\n', 'following: 792\n', 'total tweet number: 16631\n', 'created_at: Mon Oct 29 15:08:32 +0000 2012\n', 'favorites_count: 18891\n', 'listed_count: 4\n']"
SoMe_GiRl_ThErE,-0.36065573770491804,
CaffeinatedDead,0.5362318840579711,"['description: 3D Modeler, Illustrator, Creator of the queer webcomic Stacked Hand. Sometimes I also write webcomic reviews.  Coffee and Tea addict. Mmmm, Caffeine.\n', 'followers: 387\n', 'following: 805\n', 'total tweet number: 7875\n', 'created_at: Thu Aug 27 03:54:06 +0000 2009\n', 'favorites_count: 572\n', 'listed_count: 28\n']"
YellowCranePr,-0.11594202898550725,"[""description: The official Twitter feed for Yellow Crane Productions! Why is the feed called Yellow Crane Studios? Because Productions wouldn't fit!\n"", 'followers: 3\n', 'following: 0\n', 'total tweet number: 5\n', 'created_at: Mon Dec 07 15:04:52 +0000 2015\n', 'favorites_count: 0\n', 'listed_count: 0\n']"
Cinnacorn,0.265625,"['description: Ele rhymes with jelly. History major, social justice wizard, space princess. Do not leave in direct sunlight. Hydrate regularly.\n', 'followers: 52\n', 'following: 50\n', 'total tweet number: 20425\n', 'created_at: Wed Nov 07 22:44:58 +0000 2012\n', 'favorites_count: 6344\n', 'listed_count: 0\n']"
RecoveringWhite,0.2777777777777778,"[""description: Trying to recover from self harm/ EDNOS, but im also here for anyone who needs it. im just trying to turn my life, and others' lives, around \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\n"", 'followers: 85\n', 'following: 149\n', 'total tweet number: 570\n', 'created_at: Sat Jul 19 02:11:06 +0000 2014\n', 'favorites_count: 123\n', 'listed_count: 0\n']"
cheriebeme03,0.7794117647058824,"['description: \n', 'followers: 15\n', 'following: 68\n', 'total tweet number: 103\n', 'created_at: Thu May 09 20:39:19 +0000 2013\n', 'favorites_count: 12\n', 'listed_count: 0\n']"
Awes_ma,0.958904109589041,"['description: sugar/spice/everything nice/chemical x\n', 'followers: 195\n', 'following: 291\n', 'total tweet number: 1252\n', 'created_at: Fri Jun 14 01:33:45 +0000 2013\n', 'favorites_count: 1496\n', 'listed_count: 0\n']"
yOgI_jYoTsNa,-0.5205479452054794,
EdwardDaniell_,-0.35384615384615387,"['description: trying to be a musician, failing\n', 'followers: 329\n', 'following: 466\n', 'total tweet number: 13527\n', 'created_at: Sun Feb 21 14:33:09 +0000 2010\n', 'favorites_count: 6677\n', 'listed_count: 3\n']"
benwuk,0.1917808219178082,"['description: Chartered marketer specialising in B2B & professional services. London resident and outspoken political motormouth. Love to go off seeing the world.\n', 'followers: 276\n', 'following: 455\n', 'total tweet number: 2501\n', 'created_at: Tue Apr 14 21:47:20 +0000 2009\n', 'favorites_count: 375\n', 'listed_count: 16\n']"
bachethan22,-0.10344827586206896,"['description: so confused yet still sane\n', 'followers: 79\n', 'following: 61\n', 'total tweet number: 78\n', 'created_at: Sat Feb 21 23:30:50 +0000 2015\n', 'favorites_count: 57\n', 'listed_count: 0\n']"
brittney_lerma,0.9705882352941176,"['description: We had nothing to lose, nothing to gain, nothing we desired anymore, except to make our lives into a work of art\n', 'followers: 203\n', 'following: 98\n', 'total tweet number: 11856\n', 'created_at: Wed Jun 19 04:52:34 +0000 2013\n', 'favorites_count: 5177\n', 'listed_count: 0\n']"
ShakeyGr4ves,-0.01818181818181818,"[""description: 20 Free-Spirit  Vegan  I live in a caravan on my parents' driveway\n"", 'followers: 1046\n', 'following: 627\n', 'total tweet number: 20987\n', 'created_at: Tue May 04 15:32:00 +0000 2010\n', 'favorites_count: 2837\n', 'listed_count: 7\n']"
rivera_thoee,-0.6,"['description: Make the choice your heart feels is right\n', 'followers: 123\n', 'following: 47\n', 'total tweet number: 2739\n', 'created_at: Thu Oct 09 04:59:10 +0000 2014\n', 'favorites_count: 3092\n', 'listed_count: 0\n']"
Reemaveli,0.2465753424657534,"['description: \n', 'followers: 2048\n', 'following: 320\n', 'total tweet number: 103028\n', 'created_at: Thu Apr 15 20:51:06 +0000 2010\n', 'favorites_count: 360\n', 'listed_count: 13\n']"
_morgan___,0.16923076923076924,"['description: stay sassy.\n', 'followers: 485\n', 'following: 269\n', 'total tweet number: 15350\n', 'created_at: Mon Mar 14 21:00:01 +0000 2011\n', 'favorites_count: 2320\n', 'listed_count: 0\n']"
shiminlim,-0.10606060606060606,"['description: IG: @shimin\n', 'followers: 1669\n', 'following: 522\n', 'total tweet number: 76056\n', 'created_at: Thu Apr 16 13:08:19 +0000 2009\n', 'favorites_count: 1243\n', 'listed_count: 22\n']"
4J_ChrisReeves,-0.21212121212121213,
canada_agent,0.36363636363636365,"['description: Canada, Canadian, hockey, jobs, economics, Canadians\n', 'followers: 2150\n', 'following: 1854\n', 'total tweet number: 229667\n', 'created_at: Sat Jan 18 15:33:53 +0000 2014\n', 'favorites_count: 0\n', 'listed_count: 81\n']"
HereForTaylor8,0.4411764705882353,"['description: My life isnt that special.\n', 'followers: 1639\n', 'following: 778\n', 'total tweet number: 39170\n', 'created_at: Thu Oct 24 14:58:09 +0000 2013\n', 'favorites_count: 13117\n', 'listed_count: 19\n']"
Tbass_71,0.44155844155844154,"[""description: Smiles don't last forever but forever is a mighty long time if you never smile, you never live/Hebrews 11:33-34/ Kylie Wells \xe2\x9d\xa4\xef\xb8\x8f 9/12/15\n"", 'followers: 157\n', 'following: 278\n', 'total tweet number: 3268\n', 'created_at: Mon Feb 23 21:19:21 +0000 2015\n', 'favorites_count: 2516\n', 'listed_count: 0\n']"
theninis_,-0.14084507042253522,
TimiFrost,0.49333333333333335,"['description: Entrepreneur, Movie & TV Buff, Music Lover, Sports Fan, #TeamManUtd, Amateur Gamer, Techie, #WWE, Critical Analyst & All Around Good Guy. Without Jesus, I Suck!\n', 'followers: 1607\n', 'following: 1534\n', 'total tweet number: 10568\n', 'created_at: Sat Aug 15 14:30:15 +0000 2009\n', 'favorites_count: 129\n', 'listed_count: 12\n']"
puakea_,0.17333333333333334,
thrdplanet,0.08695652173913043,"['description: \xe2\xad\x90\xef\xb8\x8f COME BACK WHEN YOU GET SOME MONEY, BUDDY! \xe2\xad\x90\xef\xb8\x8f | cosplayer | cosplay photographer | Rachel/Ray | 20 | irl titty mom trope | https://t.co/8GU0KHe241\n', 'followers: 243\n', 'following: 134\n', 'total tweet number: 34762\n', 'created_at: Mon Jun 04 04:48:51 +0000 2012\n', 'favorites_count: 4233\n', 'listed_count: 6\n']"
ArtofConfusion,0.7123287671232876,"['description: PR pro; traveler; tap dancer; licensed Zumba instructor; Marist College alum; red lipstick lover; overall fierce human. Tweets are my own.\n', 'followers: 648\n', 'following: 1429\n', 'total tweet number: 1425\n', 'created_at: Wed May 25 20:58:49 +0000 2011\n', 'favorites_count: 1686\n', 'listed_count: 15\n']"
alixcote,0.726027397260274,"['description: B.Sc in Computing Science. Director of Client Services. Wife. Mom of 3. #newwest.\n', 'followers: 568\n', 'following: 615\n', 'total tweet number: 874\n', 'created_at: Wed Nov 05 23:46:39 +0000 2008\n', 'favorites_count: 215\n', 'listed_count: 27\n']"
VarnerKaleigh,-0.5384615384615384,"['description: @justinbieber\n', 'followers: 3227\n', 'following: 939\n', 'total tweet number: 12498\n', 'created_at: Wed Dec 04 03:32:14 +0000 2013\n', 'favorites_count: 26823\n', 'listed_count: 5\n']"
ShawnnShawnns,-0.2876712328767123,"['description: whatever, im getting cheese fries.\n', 'followers: 655\n', 'following: 690\n', 'total tweet number: 56565\n', 'created_at: Mon Nov 29 00:50:13 +0000 2010\n', 'favorites_count: 16419\n', 'listed_count: 4\n']"
twiglet3000,-0.4696969696969697,"['description: \n', 'followers: 2814\n', 'following: 878\n', 'total tweet number: 63545\n', 'created_at: Mon Oct 05 16:24:08 +0000 2009\n', 'favorites_count: 12947\n', 'listed_count: 16\n']"
Simplekindoffan,0.016666666666666666,"[""description: Part contrarian, part curmudgeon. Brewers, Packers & Politics. If there's no victim, there's no crime. Rights don't cost others money.\n"", 'followers: 833\n', 'following: 592\n', 'total tweet number: 52927\n', 'created_at: Mon Feb 21 17:58:39 +0000 2011\n', 'favorites_count: 3340\n', 'listed_count: 47\n']"
ZeeAsianBarbie,0.22666666666666666,"['description: Family over everything.\n', 'followers: 423\n', 'following: 153\n', 'total tweet number: 13331\n', 'created_at: Mon Mar 21 22:32:27 +0000 2011\n', 'favorites_count: 12590\n', 'listed_count: 2\n']"
TopAz_TayLoR,-0.04225352112676056,"[""description: I live for two reasons: I was born and I ain't dead yet ...Now let's get High\n"", 'followers: 620\n', 'following: 306\n', 'total tweet number: 19752\n', 'created_at: Mon Aug 01 12:10:30 +0000 2011\n', 'favorites_count: 201\n', 'listed_count: 0\n']"
sandystrohs,0.625,"['description: \n', 'followers: 63\n', 'following: 13\n', 'total tweet number: 2475\n', 'created_at: Wed Nov 27 17:55:40 +0000 2013\n', 'favorites_count: 0\n', 'listed_count: 3\n']"
SharonCaseFan,0.1095890410958904,"['description: \n', 'followers: 1976\n', 'following: 649\n', 'total tweet number: 66108\n', 'created_at: Wed Nov 16 03:03:48 +0000 2011\n', 'favorites_count: 7308\n', 'listed_count: 28\n']"
deprcsscd,-0.2,"[""description: \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80so..i'm in love with a camel\xe2\x99\xa1 \xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80my eyesight may be poor but i can see an \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80ugly personality clearly \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\n"", 'followers: 940\n', 'following: 74\n', 'total tweet number: 24137\n', 'created_at: Sat Apr 19 18:47:26 +0000 2014\n', 'favorites_count: 6097\n', 'listed_count: 6\n']"
shanamaina,0.09859154929577464,"['description: she dont know about \xe2\x99\xa5\xef\xb8\x8f  she dont know what that is \xe2\x99\xa5\xef\xb8\x8f\n', 'followers: 711\n', 'following: 1263\n', 'total tweet number: 12002\n', 'created_at: Fri Mar 18 18:30:19 +0000 2011\n', 'favorites_count: 995\n', 'listed_count: 1\n']"
_Cindy_58,0.07575757575757576,"['description: NB TEXAS \xe2\x9d\xa4\xef\xb8\x8f\n', 'followers: 492\n', 'following: 347\n', 'total tweet number: 26865\n', 'created_at: Tue Aug 21 14:17:25 +0000 2012\n', 'favorites_count: 12010\n', 'listed_count: 0\n']"
HelenStratigos1,0.7692307692307693,"[""description: Mom of 2 girls / optimist / teacher. Loves documenting T.O.'s multicultural mazes. Opinionated Filipina-Greek-Canadian. Columnist: https://t.co/FEFf6Nm24C\n"", 'followers: 744\n', 'following: 1462\n', 'total tweet number: 16817\n', 'created_at: Tue Jul 23 21:47:27 +0000 2013\n', 'favorites_count: 23449\n', 'listed_count: 55\n']"
rainadobson,0.29411764705882354,"['description: Be kind, for everyone you meet is fighting a hard battle. ~ Plato\n', 'followers: 598\n', 'following: 92\n', 'total tweet number: 27277\n', 'created_at: Wed Jan 01 21:25:10 +0000 2014\n', 'favorites_count: 44093\n', 'listed_count: 29\n']"
tkl277iztha1,0.029850746268656716,"[""description: My intellect is my life's blood, but music & fun are a close second... Bone Thugs N Harmony forever!!! DMV!!!!! #TEAMLTD!!! Animal lover!!\n"", 'followers: 2117\n', 'following: 2113\n', 'total tweet number: 275315\n', 'created_at: Mon Apr 30 16:06:15 +0000 2012\n', 'favorites_count: 197374\n', 'listed_count: 120\n']"
peabunnytree,0.3815789473684211,"['description: //moved to @bunnyooon ! blame shan and yhan//\n', 'followers: 2\n', 'following: 1\n', 'total tweet number: 41\n', 'created_at: Sat Jul 25 05:18:05 +0000 2015\n', 'favorites_count: 0\n', 'listed_count: 0\n']"
abundancetap,1.390625,"['description: Living. Loving. Laughing.  Life Artist.  Interweaving of Creativity.  Inspired Daily.  Present Moment-to-Moment.\n', 'followers: 3497\n', 'following: 2692\n', 'total tweet number: 8424\n', 'created_at: Sat Mar 29 08:50:45 +0000 2008\n', 'favorites_count: 7\n', 'listed_count: 164\n']"
Sloweezy1,-0.014925373134328358,"['description: IG: Sloweezy1\n', 'followers: 303\n', 'following: 249\n', 'total tweet number: 13097\n', 'created_at: Sun Dec 12 00:59:15 +0000 2010\n', 'favorites_count: 810\n', 'listed_count: 1\n']"
Tiana_Cubana,-0.3055555555555556,"['description: let people dig what they dig FUCK NIGGAZ GET DEGREE$\n', 'followers: 1532\n', 'following: 772\n', 'total tweet number: 40480\n', 'created_at: Sat Dec 03 19:21:47 +0000 2011\n', 'favorites_count: 1742\n', 'listed_count: 3\n']"
Shes_Hopeless,0.4,"['description: I sing. I act. Sometimes I do both at once.\n', 'followers: 521\n', 'following: 412\n', 'total tweet number: 11287\n', 'created_at: Thu Apr 05 22:02:19 +0000 2012\n', 'favorites_count: 18318\n', 'listed_count: 0\n']"
adorb_zayn,0.8648648648648649,
brenna_annalise,0.2903225806451613,"['description: UCLA \xe2\x80\xa2 K\xce\x94 \xe2\x9d\xa4\xef\xb8\x8f\n', 'followers: 745\n', 'following: 656\n', 'total tweet number: 51462\n', 'created_at: Mon Jan 18 21:53:27 +0000 2010\n', 'favorites_count: 19928\n', 'listed_count: 2\n']"
xchrisxchaosx,0.17391304347826086,"['description: a magical time traveling elf with nothing else to do.~\n', 'followers: 197\n', 'following: 376\n', 'total tweet number: 4764\n', 'created_at: Thu Apr 09 20:22:34 +0000 2009\n', 'favorites_count: 179\n', 'listed_count: 3\n']"
sexualhes94,0.09722222222222222,"[""description: \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\x9d\x9d this isn't \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80the last \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80of One Direction \xe2\x9d\x9e \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\n"", 'followers: 2938\n', 'following: 159\n', 'total tweet number: 21887\n', 'created_at: Sat Sep 27 14:05:35 +0000 2014\n', 'favorites_count: 20556\n', 'listed_count: 18\n']"
Happy_Boho,1.4137931034482758,"['description: County girl with a gypsy soul, writing about the things that make me happy ...Home, Seasons, Food, Music, People, Travel + Lemon Curd! Event Organiser @TheBusk,\n', 'followers: 1895\n', 'following: 1626\n', 'total tweet number: 6901\n', 'created_at: Thu Oct 21 10:46:37 +0000 2010\n', 'favorites_count: 6173\n', 'listed_count: 60\n']"
APPARITlONS,0.7142857142857143,"['description: this is not the end\n', 'followers: 13443\n', 'following: 292\n', 'total tweet number: 95413\n', 'created_at: Sat Feb 11 03:35:40 +0000 2012\n', 'favorites_count: 19437\n', 'listed_count: 220\n']"
Zehquisha,-0.203125,"['description: \n', 'followers: 1279\n', 'following: 1251\n', 'total tweet number: 36062\n', 'created_at: Sun Nov 27 06:58:33 +0000 2011\n', 'favorites_count: 940\n', 'listed_count: 3\n']"
Fletch_Butcher,-0.32075471698113206,"[""description: People are saying I'm using my dad's fame to get noticed. Those people are dirty slags.\n"", 'followers: 179\n', 'following: 514\n', 'total tweet number: 16501\n', 'created_at: Mon Jan 05 13:15:39 +0000 2015\n', 'favorites_count: 6\n', 'listed_count: 9\n']"
bbyputah,-0.125,"['description: pizza expert. professional shit head.\n', 'followers: 62\n', 'following: 167\n', 'total tweet number: 830\n', 'created_at: Sun Nov 16 03:04:06 +0000 2014\n', 'favorites_count: 378\n', 'listed_count: 0\n']"
